station_id,station_name,is_mbta_tod_station,mbta_mode,buildings,schools,hospitals,parks,avg_walk_distance_m
1474,South St @ Child St,False,not_mbta_tod,1986,5,1,13,648.421825850542
1475,South St @ Jamaica St,False,not_mbta_tod,1978,5,1,12,645.8380332792314
2128,South St @ Sedgwick St,False,not_mbta_tod,2251,5,1,14,617.5724582276782
2534,South St @ Spalding St,False,not_mbta_tod,1705,4,1,8,712.7930074259141
1476,South St @ St Rose St,False,not_mbta_tod,1739,4,1,8,688.4794906366222
1477,South St @ Taft Hill Terr,False,not_mbta_tod,3162,5,0,6,609.2871204770499
2167,South Station,True,rapid_transit,842,1,1,34,666.8698457164775
2168,South Station,False,not_mbta_tod,799,1,0,36,711.6997474816816
2451,South Station,False,not_mbta_tod,861,0,2,31,660.2595825790356
135,South Station,False,not_mbta_tod,842,1,1,33,676.7996306759832
2471,South Station,False,not_mbta_tod,842,0,2,33,683.713111764405
117,South Station,False,not_mbta_tod,862,0,2,31,673.8480247340515
2087,South Station,False,not_mbta_tod,873,0,2,31,652.3653067690445
2088,South Station,False,not_mbta_tod,843,1,2,33,682.4381398302428
868,South Station,False,not_mbta_tod,850,1,2,32,688.6126364623469
136,South Station,False,not_mbta_tod,864,0,2,32,649.196460821421
19,South Station,False,not_mbta_tod,863,0,2,31,648.2354012046841
2438,South Station Bus Terminal,False,not_mbta_tod,742,2,2,27,860.7137321093724
2586,South Station Bus Terminal,False,not_mbta_tod,732,2,2,28,882.7278364881363
2157,South Street,False,not_mbta_tod,1202,3,0,6,700.9135831502248
45,South Street,False,not_mbta_tod,1205,3,0,6,703.6982155895818
2376,South Street,True,light_rail,1203,3,0,6,700.9135831502248
1478,Southampton St @ Newmarket Sq,False,not_mbta_tod,738,2,1,1,852.2075865443252
1959,Southampton St opp Newmarket Sq,False,not_mbta_tod,733,2,1,1,856.9469745042561
2662,Southbound Platform (Track 5),False,not_mbta_tod,2108,3,4,29,673.3756327092315
2663,Southbound/Northbound Platform (Tracks 5 & 6),False,not_mbta_tod,2106,3,4,29,671.9167284629376
2331,Spectacle Island Ferry Landing,False,not_mbta_tod,11,0,0,1,0.0
1480,Spring St @ Baker St,False,not_mbta_tod,2025,4,1,1,822.7625867148128
1479,Spring St @ Baker St,False,not_mbta_tod,2012,3,1,1,817.6177460427865
1481,Spring St @ Cass St,False,not_mbta_tod,2281,7,1,2,928.3629313823337
1482,Spring St @ Centre St,False,not_mbta_tod,2401,7,0,2,698.8413207929862
1483,Spring St @ Charles River Loop,False,not_mbta_tod,1318,2,1,1,866.0535233602267
1484,Spring St @ Cypress St,False,not_mbta_tod,1823,3,1,1,1480.5360122272684
1485,Spring St @ Gardner St,False,not_mbta_tod,2238,5,1,2,784.9212937320174
1486,Spring St @ Gould St,False,not_mbta_tod,1433,3,1,1,900.9616995123852
1487,Spring St @ Moville St,False,not_mbta_tod,1767,3,1,1,1277.4743607656053
1488,Spring St @ Summer St,False,not_mbta_tod,2319,7,1,2,745.0688998015047
1489,Spring St @ Temple St,False,not_mbta_tod,2406,7,0,2,685.7235301283181
1490,Spring St @ VA Hospital,False,not_mbta_tod,1444,3,1,1,921.2448280750266
1491,Spring St opp Summer St,False,not_mbta_tod,2315,7,1,2,1024.2663501543327
1492,Spring Street opp Charles River Loop,False,not_mbta_tod,1275,2,1,1,869.0897889757899
1493,St Joeseph Cemetery,False,not_mbta_tod,369,0,0,0,804.9412488694458
71,State,True,rapid_transit,1829,2,0,38,649.9502761603693
2654,State,False,not_mbta_tod,1672,4,0,41,633.0941493108484
2104,State,False,not_mbta_tod,1626,4,0,41,633.7156669174208
2103,State,False,not_mbta_tod,1747,3,0,40,639.9200007267862
2656,State,False,not_mbta_tod,1695,4,0,41,629.1700796056012
2647,State,False,not_mbta_tod,1569,0,0,38,657.8135228145389
2077,State,False,not_mbta_tod,1948,4,0,40,664.5800239840976
2646,State,False,not_mbta_tod,1864,3,0,39,651.5639611711949
6,State,False,not_mbta_tod,1556,0,0,39,669.7685761691505
2442,State St @ Washington Mall - State St Station,False,not_mbta_tod,1813,3,0,39,647.9355240541352
1494,State St Station - Blue Line Eastbound,False,not_mbta_tod,1847,3,0,39,650.7148319455684
2075,State Street Station,False,not_mbta_tod,1553,2,0,39,651.7077366227529
1495,Stimson St @ Centre St,False,not_mbta_tod,1215,2,0,2,841.3225647936969
1496,Stimson St @ Washington St,False,not_mbta_tod,1249,2,0,2,629.5250204430407
1497,Stimson St @ Washington St,False,not_mbta_tod,1254,3,0,2,632.0210060790621
42,Stony Brook,False,not_mbta_tod,2725,10,1,12,676.7995704394472
2351,Stony Brook,True,rapid_transit,2734,10,1,12,677.7278220329628
2235,Stony Brook,False,not_mbta_tod,2747,10,1,12,680.5576799712011
1498,Stony Brook - Inbound,False,not_mbta_tod,2738,10,1,12,683.240922053748
1499,Stuart St @ Charles St S,False,not_mbta_tod,1871,7,2,25,681.7626992561677
1500,Stuart St @ Dartmouth St,False,not_mbta_tod,3274,11,0,29,690.0700649652581
1501,Stuart St @ Tremont St,False,not_mbta_tod,1456,6,2,24,628.1199423961986
2445,Sudbury St @ Congress St - Haymarket Station,False,not_mbta_tod,2171,6,2,39,725.2887573202864
66,Suffolk Downs,True,rapid_transit,743,4,0,1,63.92691020647961
2105,Suffolk Downs,False,not_mbta_tod,857,4,0,1,63.92691020647961
40,Suffolk Downs,False,not_mbta_tod,617,4,0,1,63.92691020647961
1502,Suffolk Downs Station - Outbound,False,not_mbta_tod,738,4,0,1,63.92691020647961
2380,Sullivan Square,True,rapid_transit,526,0,0,7,682.2541762272706
2379,Sullivan Square,False,not_mbta_tod,528,0,0,7,684.0148693074023
89,Sullivan Square,False,not_mbta_tod,524,0,0,7,679.8121551111102
2840,Sullivan Square - Lower Busway Platform 1,False,not_mbta_tod,587,0,0,8,685.0288674294532
2839,Sullivan Square - Lower Busway Platform 2,False,not_mbta_tod,593,0,0,8,684.5086568275683
2841,Sullivan Square - Upper Busway Platform,False,not_mbta_tod,582,0,0,8,688.1981091679639
1503,Summer St @ D St,False,not_mbta_tod,186,0,0,12,704.1928588830357
1505,Summer St @ Dry Dock Ave,False,not_mbta_tod,232,0,0,10,751.3141131687572
1507,Summer St @ E 1st St,False,not_mbta_tod,2620,3,0,5,712.699932527062
1506,Summer St @ E 1st St,False,not_mbta_tod,2679,3,0,5,714.9049318333314
1508,Summer St @ E St,False,not_mbta_tod,182,0,0,11,744.8878749132004
1509,Summer St @ Melcher St,False,not_mbta_tod,376,1,0,30,669.9954139375798
1510,Summer St @ Pappas Way,False,not_mbta_tod,272,0,0,10,743.1222874601507
81,Summer St @ Powerhouse St,False,not_mbta_tod,1499,2,0,6,802.4156426169468
2518,Summer St @ South Station - Red Line entrance,False,not_mbta_tod,799,1,1,36,711.3939246432356
1511,Summer St @ WTC Ave,False,not_mbta_tod,250,1,0,18,723.6509690173574
1512,Summer St @ West St,False,not_mbta_tod,1998,7,0,1,738.2349256183327
1504,Summer St @Atlantic Ave,False,not_mbta_tod,828,1,1,34,678.2704931121922
1513,Summer St opp Melcher St,False,not_mbta_tod,426,1,0,30,686.3754061639353
1514,Summer St opp WTC Ave,False,not_mbta_tod,247,0,0,16,744.72272760704
1515,Summit St @ Metropolitan Ave,False,not_mbta_tod,880,1,0,0,836.2119737231197
1516,Summit St @ Milton Ave,False,not_mbta_tod,1188,1,0,0,707.3934989108463
1517,Summit St @ Neponset Ave,False,not_mbta_tod,1666,2,0,3,691.0168008749321
2199,Sumner St @ Cottage St,False,not_mbta_tod,1355,4,1,19,1993.6599300038433
1518,Sumner St @ Lamson St,False,not_mbta_tod,1124,3,0,13,1937.231654379207
1519,Sumner St @ Orleans St,False,not_mbta_tod,1475,4,1,20,1826.2149042785484
1520,Sumner St @ Webster St,False,not_mbta_tod,863,2,0,9,1986.3000490639863
976,Surface Rd @ Hanover St,False,not_mbta_tod,1895,5,2,39,584.1231767360368
1522,Sutherland Road,False,not_mbta_tod,1501,2,1,7,618.6896869281376
44,Sutherland Road,True,light_rail,1532,2,1,7,627.733241801244
1523,Sutherland Road,False,not_mbta_tod,1564,2,1,7,636.4944275901288
2614,Sutherland Road (Inbound),False,not_mbta_tod,1514,2,1,7,618.7907175424635
2617,Sutherland Road (Outbound),False,not_mbta_tod,1532,2,1,7,623.1742760373793
47,Symphony,True,light_rail,2332,3,0,26,696.4961406795754
2766,Symphony,False,not_mbta_tod,2398,3,0,26,665.9318051994677
2366,Symphony,False,not_mbta_tod,2272,3,0,25,666.5379907708733
2365,Symphony,False,not_mbta_tod,2413,3,0,26,681.3158695228725
2767,Symphony,False,not_mbta_tod,2303,3,0,26,694.3980187875088
1524,Talbot Ave @ Argyle St,False,not_mbta_tod,3302,8,0,5,729.7683021608766
1526,Talbot Ave @ Bernard St,False,not_mbta_tod,2445,5,0,6,719.9875361155331
1525,Talbot Ave @ Bernard St,False,not_mbta_tod,2446,6,0,7,698.1001108964313
1528,Talbot Ave @ Brent St,False,not_mbta_tod,3152,10,0,7,678.9903816480993
1527,Talbot Ave @ Brent St,False,not_mbta_tod,3175,10,0,7,682.9510434962923
1529,Talbot Ave @ Colonial Ave,False,not_mbta_tod,2667,10,0,7,617.635508879203
1530,Talbot Ave @ Dorchester Ave,False,not_mbta_tod,3306,8,0,4,701.75065165382
1531,Talbot Ave @ Dorchester Ave,False,not_mbta_tod,3316,8,0,5,691.4917042345011
1532,Talbot Ave @ Franklin Field,False,not_mbta_tod,1410,7,0,3,647.7586167749156
1533,Talbot Ave @ Kerwin St,False,not_mbta_tod,2341,3,0,5,757.8585320124173
1534,Talbot Ave @ Lithgow St,False,not_mbta_tod,3067,10,0,7,664.5174445356569
1535,Talbot Ave @ New England Ave,False,not_mbta_tod,2498,10,0,7,629.6923819988364
1536,Talbot Ave @ Norfolk St,False,not_mbta_tod,2895,11,0,8,626.8123683689853
1537,Talbot Ave @ Norwell St,False,not_mbta_tod,2528,9,0,7,625.8511031082734
1538,Talbot Ave @ Southern Ave,False,not_mbta_tod,2867,10,0,8,640.4838660296283
1539,Talbot Ave @ Spencer St,False,not_mbta_tod,2648,10,0,7,626.274483630697
1541,Talbot Ave @ Welles Ave,False,not_mbta_tod,3231,9,0,7,675.019382445869
1540,Talbot Ave @ Welles Ave,False,not_mbta_tod,3247,8,0,7,684.5841346462358
1542,Talbot Ave opp Kerwin St,False,not_mbta_tod,2345,3,0,5,767.1219466491167
2271,Talbot Avenue,True,rail_station_unspecified,2538,7,0,7,833.4279768855282
2062,Talbot Avenue,False,not_mbta_tod,2512,8,0,7,730.9894354342644
106,Talbot Avenue,False,not_mbta_tod,2545,6,0,7,769.3317509182592
1543,Talbot ave @ Nightingale St,False,not_mbta_tod,1770,7,0,3,728.4364906740946
1544,Terminal A,False,not_mbta_tod,195,0,0,2,1784.9428518065442
2435,Terminal A,False,not_mbta_tod,187,0,0,2,1784.9428518065442
85,Terminal A - Arrivals Level,False,not_mbta_tod,189,0,0,2,1784.9428518065442
67,Terminal B East - Arrivals Level,False,not_mbta_tod,86,0,0,1,1589.5970283631148
1545,Terminal B Stop 1,False,not_mbta_tod,85,0,0,0,398.62807547155506
2455,Terminal B Stop 1 - Arrivals Level,False,not_mbta_tod,84,0,0,0,398.62807547155506
2469,Terminal B Stop 2,False,not_mbta_tod,82,0,0,0,465.3599051752843
2433,Terminal B Stop 2,False,not_mbta_tod,82,0,0,0,465.3599051752843
2456,Terminal B Stop 2 - Arrivals Level,False,not_mbta_tod,82,0,0,0,465.3599051752843
2432,Terminal B Stop 3,False,not_mbta_tod,81,0,0,0,398.62807547155506
2457,Terminal C - Arrivals Level,False,not_mbta_tod,60,0,0,0,1615.2465818312428
1546,Terminal C - Arrivals Level,False,not_mbta_tod,60,0,0,0,1615.2465818312428
1547,Terminal C - Departures Level,False,not_mbta_tod,60,0,0,0,1615.2465818312428
86,Terminal E - Arrivals Level,False,not_mbta_tod,82,0,0,1,2799.289058296293
2458,Terminal E - Arrivals Level,False,not_mbta_tod,82,0,0,1,2799.289058296293
1548,Theo Glynn Way @ Newmarket Sq,False,not_mbta_tod,711,4,3,3,869.9528326735434
1549,Thirteenth St @ Fifth Ave,False,not_mbta_tod,527,2,1,13,728.1436187979567
2528,Thirteenth St @ Second Ave,False,not_mbta_tod,482,1,1,13,722.5201683440717
2132,Thompson Island Ferry Landing,False,not_mbta_tod,26,1,0,0,3680.2427735040014
1550,Townsend St @ Warren St,False,not_mbta_tod,2481,11,0,7,717.8762591976108
2603,Track  3 - Outbound to Attleboro,False,not_mbta_tod,1294,3,0,6,717.6969224590385
2666,Track 1 (Outbound),False,not_mbta_tod,2591,6,0,2,880.307160682909
2744,Track 1 (Outbound),False,not_mbta_tod,1003,4,0,1,1135.0982781682249
2680,Track 1 (Outbound),False,not_mbta_tod,2581,11,0,12,772.1616972512045
2730,Track 1 (Outbound),False,not_mbta_tod,2532,7,0,7,834.0942928463837
2605,Track 1 (Outbound),False,not_mbta_tod,2388,9,0,7,832.0701195027717
2738,Track 1 (Outbound) / Track 2 (South Station),False,not_mbta_tod,2147,5,0,4,691.9103402732665
2741,Track 2,False,not_mbta_tod,3147,12,0,34,657.0959716353593
2682,Track 2 (South Station),False,not_mbta_tod,2623,9,0,13,746.3201494468578
2665,Track 2 (South Station),False,not_mbta_tod,2610,8,0,3,825.0441121187189
2679,Track 2 (South Station),False,not_mbta_tod,2623,9,0,13,822.0596787960486
2681,Track 2 (South Station),False,not_mbta_tod,2652,8,0,13,805.3993372103841
2604,Track 2 (South Station),False,not_mbta_tod,2427,9,0,7,823.4757212319569
2731,Track 2 (South Station),False,not_mbta_tod,2552,7,0,7,836.237518713534
2745,Track 2 (South Station),False,not_mbta_tod,1027,5,0,1,1130.9187774080065
2602,Track 2 - Inbound to South Station via Back Bay,False,not_mbta_tod,1294,3,0,6,717.6969224590385
2599,Track 4 - Inbound to South Station via Fairmount Line,False,not_mbta_tod,1210,2,0,6,706.2503465456023
2601,Track 5 - Franklin Line,False,not_mbta_tod,1301,3,0,6,717.6969224590385
2600,Track 5 - Franklin Line,False,not_mbta_tod,1227,2,0,5,778.5607335513661
2729,Tracks 1 & 2,False,not_mbta_tod,1356,5,4,34,975.1481388772999
2742,Tracks 1 & 3,False,not_mbta_tod,3125,12,0,33,655.9633560448558
2728,Tracks 3 & 4,False,not_mbta_tod,1349,5,4,35,1073.7986900893927
2727,Tracks 5 & 6,False,not_mbta_tod,1330,4,4,35,1071.421906651292
2726,Tracks 7 & 8,False,not_mbta_tod,1317,4,4,34,1070.5009204603941
2725,Tracks 9 & 10,False,not_mbta_tod,1301,3,4,33,1065.3223363493064
2058,Transportation Building,False,not_mbta_tod,1964,7,2,26,678.5223194823634
1574,Tremont St @ Aguadilla St,False,not_mbta_tod,3314,7,1,31,616.015393515613
1551,Tremont St @ Appleton St,False,not_mbta_tod,2421,11,2,35,654.4793972366169
1552,Tremont St @ Beacon St,False,not_mbta_tod,2053,1,2,39,682.140774539338
1553,Tremont St @ Burke St,False,not_mbta_tod,1720,5,0,19,717.3494109813273
1554,Tremont St @ Charles St S,False,not_mbta_tod,1792,7,2,28,642.2579764449877
1555,Tremont St @ Columbus Ave,False,not_mbta_tod,1191,5,0,19,745.0447677773138
1437,Tremont St @ Columbus Ave,False,not_mbta_tod,1370,8,0,17,795.2221062407771
1580,Tremont St @ Concord Sq,False,not_mbta_tod,3203,6,2,30,641.3078820786591
1556,Tremont St @ Cufflin St,False,not_mbta_tod,1121,0,0,5,901.2064539817766
1557,Tremont St @ Douglas Pk,False,not_mbta_tod,2178,3,1,20,676.3116003449072
1559,Tremont St @ E Berkeley St,False,not_mbta_tod,2493,10,2,37,762.148020039714
1558,Tremont St @ Hammond St,False,not_mbta_tod,1922,4,0,18,694.3251150892761
1560,Tremont St @ Huntington Ave,False,not_mbta_tod,1304,8,6,13,654.8949343336081
1561,Tremont St @ Lenox St,False,not_mbta_tod,2189,3,2,20,677.481000377333
1562,Tremont St @ Marginal St,False,not_mbta_tod,1932,7,2,29,633.7986402209515
1563,Tremont St @ Melnea Cass Blvd,False,not_mbta_tod,1199,5,0,19,742.3373528426565
1566,Tremont St @ Northampton St,False,not_mbta_tod,2539,5,2,23,643.6270745274343
1565,Tremont St @ Northampton St,False,not_mbta_tod,2545,5,2,22,645.8329814198
1568,Tremont St @ Pembroke St,False,not_mbta_tod,3315,7,1,30,624.2222371160242
1569,Tremont St @ Prentiss St,False,not_mbta_tod,1177,8,0,20,782.9186381490754
1564,Tremont St @ Saint Alphonsus St,False,not_mbta_tod,1365,8,4,16,654.4374691040617
1579,Tremont St @ Saint Alphonsus St,False,not_mbta_tod,1379,8,4,16,654.1033601434192
1567,Tremont St @ Sewall St,False,not_mbta_tod,1432,10,1,20,716.4746720382655
1570,Tremont St @ Tip Top St,False,not_mbta_tod,1530,4,0,4,727.4013825466343
1571,Tremont St @ Tobin Community Center,False,not_mbta_tod,1438,10,3,20,716.1250097002367
1572,Tremont St @ Tremont Pl,False,not_mbta_tod,1320,1,0,5,842.2981034467952
1573,Tremont St @ Union Pk,False,not_mbta_tod,3127,11,0,33,619.2795279762236
1576,Tremont St @ Upton St,False,not_mbta_tod,3245,9,0,30,641.4430077057178
1577,Tremont St @ Washington St,False,not_mbta_tod,1881,6,0,5,712.9877792015366
1578,Tremont St @ Washington St,False,not_mbta_tod,1919,6,0,6,676.4490792852032
1575,Tremont St @ Worcester St,False,not_mbta_tod,3109,5,3,29,642.6397541482012
1581,Tremont St opp Cufflin St,False,not_mbta_tod,1122,0,0,5,893.104909069804
1582,Tremont St opp Prentiss St,False,not_mbta_tod,1210,9,0,20,788.0662278089249
2563,Tremont St opp Roxbury Crossing Sta,False,not_mbta_tod,1349,9,0,17,708.0730304210748
2333,Tremont St opp Temple Pl,False,not_mbta_tod,2138,3,2,32,691.9099807477824
1583,Tremont St opp Tremont Pl,False,not_mbta_tod,1364,1,0,5,851.5057327645011
1584,Tremont St opp Wigglesworth St,False,not_mbta_tod,1332,8,6,13,665.9498310616374
2059,Tremont and Stuart Streets,False,not_mbta_tod,1498,6,2,24,642.3089444011425
2148,Trolley,False,not_mbta_tod,1830,3,0,38,647.8714004461166
2147,Trolley,False,not_mbta_tod,1375,5,0,28,536.1841939001588
2146,Trolley,False,not_mbta_tod,1607,3,0,28,791.4272909201733
2149,Trolley,False,not_mbta_tod,1583,6,2,39,741.373258432398
2150,Trolley,False,not_mbta_tod,1370,5,0,33,633.9956377035865
2152,Trolley,False,not_mbta_tod,2227,7,1,17,662.0188634915206
1585,Truman Hwy @ Chittick Rd,False,not_mbta_tod,1893,5,0,4,1011.3518279049571
1586,Truman Hwy @ Dana Ave,False,not_mbta_tod,2007,4,0,4,837.4058065090137
1587,Truman Hwy @ Mountfair Terr,False,not_mbta_tod,2153,4,0,4,813.8751860756763
1588,Truman Hwy @ Tyler St,False,not_mbta_tod,1709,3,0,5,1244.335438217972
1589,Truman Hwy @ Wakefield Ave,False,not_mbta_tod,1220,2,0,6,2018.619830402585
1590,Truman Hwy @ Williams Ave,False,not_mbta_tod,2167,4,0,3,786.996422715701
2641,Tufts Medical Center,False,not_mbta_tod,1400,6,2,26,711.0056353377718
1809,Tufts Medical Center,False,not_mbta_tod,1161,6,2,26,638.4065947148887
2378,Tufts Medical Center,False,not_mbta_tod,1234,6,2,27,648.3828002827786
2377,Tufts Medical Center,False,not_mbta_tod,1503,6,2,27,669.2695037449323
1591,Tufts Medical Center,False,not_mbta_tod,1278,6,2,27,654.3416746417699
2645,Tufts Medical Center,False,not_mbta_tod,1432,6,2,27,709.251172463981
84,Tufts Medical Center,True,rapid_transit,1308,6,2,27,670.6934040215327
2507,Tufts Medical Center Washington Street Entrance,False,not_mbta_tod,1310,6,2,27,669.9289178247277
1593,Turtle Pond Pkwy @ Alwin St,False,not_mbta_tod,1047,2,0,2,750.7839911200932
1592,Turtle Pond Pkwy @ Alwin St,False,not_mbta_tod,1025,2,0,2,745.7211438097615
1594,Turtle Pond Pkwy @ Christy Lane Dr,False,not_mbta_tod,1126,3,0,4,940.6439891555091
1595,Turtle Pond Pkwy @ Christy Lane Dr,False,not_mbta_tod,1123,3,0,4,956.8503647290947
1596,Turtle Pond Pkwy @ Dedham Pkwy,False,not_mbta_tod,469,1,0,2,959.0837473378219
1597,Turtle Pond Pkwy @ River St,False,not_mbta_tod,1313,4,0,4,947.9869728848333
68,Union Park Street,False,not_mbta_tod,2918,6,2,25,651.5753631428347
1811,Union Park Street,False,not_mbta_tod,2480,8,1,26,651.1804957428111
2214,University Drive West,False,not_mbta_tod,260,4,0,10,868.53883220136
100,Uphams Corner,False,not_mbta_tod,2557,8,0,6,728.7561794930914
2303,Uphams Corner,False,not_mbta_tod,2267,10,0,6,773.895457830471
2273,Uphams Corner,True,rail_station_unspecified,2546,8,0,6,725.3285000362107
1598,VFW Pkwy @ Corey St,False,not_mbta_tod,1885,0,0,3,641.3180823664006
1599,Vermont St @ Baker St,False,not_mbta_tod,1910,5,0,1,639.2160949724174
1600,Vermont St @ Carroll St,False,not_mbta_tod,2486,5,0,0,655.1870956153299
1601,Vermont St @ Temple St,False,not_mbta_tod,2162,4,0,1,649.0252355066062
1602,Veterans Hospital West Roxbury,False,not_mbta_tod,1186,2,1,2,1026.1205182948738
1603,Victory Rd @ Puritan Mall Driveway,False,not_mbta_tod,1478,4,0,7,764.8404481506618
2525,Vine St @ Bunker Hill St,False,not_mbta_tod,1698,4,1,22,647.07735623742
2524,Vine St @ Moulton St,False,not_mbta_tod,1579,4,1,21,662.1374758492253
1604,W 6th S @ Dorchester St,False,not_mbta_tod,3334,4,0,4,645.2711728098235
1605,W 6th St @ D St,False,not_mbta_tod,2524,3,0,6,648.656647870623
1606,W 6th St @ E St,False,not_mbta_tod,2863,3,0,6,645.6800547649276
1607,W 6th St @ F St,False,not_mbta_tod,3176,3,0,6,665.0816850699852
1608,W 7th  St @ C St,False,not_mbta_tod,2070,2,0,5,727.2855433026496
1609,W 7th @ B Street,False,not_mbta_tod,1693,1,0,8,751.7599032264154
1610,W 7th St @ B St,False,not_mbta_tod,1681,1,0,8,758.5534550393629
1611,W 7th St @ C St,False,not_mbta_tod,2118,2,0,5,721.9190312175868
1613,W 7th St @ D St,False,not_mbta_tod,2489,2,0,6,672.8178470465128
1612,W 7th St @ D St,False,not_mbta_tod,2508,2,0,6,672.863260247861
1614,W 7th St @ Dorchester St,False,not_mbta_tod,3162,3,0,4,640.092711009677
1615,W 7th St @ E St,False,not_mbta_tod,2791,3,0,5,654.8587644096564
1616,W 7th St @ F St,False,not_mbta_tod,3049,3,0,4,652.2390338742949
1617,W Boundary Rd @ Cedarcrest Ln,False,not_mbta_tod,644,2,0,0,1131.5566127754473
1618,W Boundary Rd @ Cedarcrest Rd,False,not_mbta_tod,640,2,0,0,1104.5553468511846
1620,W Boundary Rd @ Georgetown Dr,False,not_mbta_tod,650,1,0,1,794.542888802175
1619,W Boundary Rd @ Georgetown Dr,False,not_mbta_tod,654,1,0,1,798.6376256348876
1622,W Boundary Rd @ Ohrenberger School,False,not_mbta_tod,656,2,0,0,901.9829799674794
1621,W Boundary Rd @ Ohrenberger School,False,not_mbta_tod,661,2,0,0,902.6590416530272
1623,W Boundary Rd @ Washington St,False,not_mbta_tod,942,3,0,0,699.7896582335079
1624,W Broadway @ A St,False,not_mbta_tod,1134,1,0,8,696.82645010648
1625,W Broadway @ B St,False,not_mbta_tod,1535,1,0,10,659.2662265775278
2475,W Broadway @ B St,False,not_mbta_tod,1556,1,0,10,652.6763287081379
435,W Broadway @ Broadway Station,False,not_mbta_tod,865,2,0,12,742.7272680829307
1626,W Broadway @ C St,False,not_mbta_tod,1780,1,0,9,648.3642247865762
1628,W Broadway @ D St,False,not_mbta_tod,2226,1,0,7,618.0240694123727
1627,W Broadway @ D St,False,not_mbta_tod,2139,1,0,7,632.256499130307
1630,W Broadway @ E St,False,not_mbta_tod,2687,3,0,7,618.9782383963974
1629,W Broadway @ E St,False,not_mbta_tod,2797,3,0,6,624.7134003369284
1632,W Broadway @ F St,False,not_mbta_tod,3136,5,0,7,649.0815037950867
1631,W Broadway @ F St,False,not_mbta_tod,3250,5,0,6,649.4139492765668
1633,W Dedham St @ Washington St,False,not_mbta_tod,2936,6,2,26,627.8942606289701
1634,W Dedham St @ Washington St,False,not_mbta_tod,2867,6,1,26,639.2585550865839
1635,W Milton St @ Ernest Ave,False,not_mbta_tod,675,1,0,2,719.5515291756658
1636,W Milton St @ Pine Ave,False,not_mbta_tod,1048,2,0,4,744.4133057414599
1637,W Milton St @ W Milton Pl,False,not_mbta_tod,835,1,0,3,897.8946023896128
1638,W Roxbury Pkwy @ Belgrade Ave,False,not_mbta_tod,3162,3,0,1,657.9871682656049
1639,W Second St opp W Third St,False,not_mbta_tod,846,1,0,11,722.7031435330657
1641,Waldemar Ave @ McClellan Hwy,False,not_mbta_tod,620,2,0,2,0.0
1642,Walley St @ Gladstone St,False,not_mbta_tod,1121,3,0,4,63.92691020647961
1643,Walnut Ave @ Circuit St,False,not_mbta_tod,2185,11,0,11,727.3558016953464
1644,Walnut Ave @ Humboldt Ave,False,not_mbta_tod,2238,13,0,8,706.9186655387822
1645,Walnut Ave @ Rockland St,False,not_mbta_tod,2203,15,0,9,735.7887657400398
1646,Walnut Ave @ Rockland St,False,not_mbta_tod,2206,15,0,9,739.6262262812468
1647,Walnut Ave @ St Richard St,False,not_mbta_tod,2201,11,0,11,746.122480032597
1648,Walter St @ Ashfield St,False,not_mbta_tod,2603,2,1,5,727.6031694467424
1649,Walter St @ Coniston Rd,False,not_mbta_tod,2527,2,1,5,755.2923490147641
1650,Walter St @ Cotton St,False,not_mbta_tod,2313,2,1,5,843.3212413990855
1651,Walter St @ Hewlett St,False,not_mbta_tod,3216,3,0,5,672.6918198723941
1652,Walter St @ Mendum St,False,not_mbta_tod,2068,2,1,5,864.1146949241837
1653,Walter St @ Sheffield St,False,not_mbta_tod,2990,3,0,5,695.9314648729242
1656,Warren St @ Brunswick St,False,not_mbta_tod,2245,12,0,9,692.3871632073955
1657,Warren St @ Church St,False,not_mbta_tod,2078,5,0,26,569.990078635333
1659,Warren St @ Crawford St,False,not_mbta_tod,2183,11,0,8,700.9215136839437
1660,Warren St @ Dabney Pl,False,not_mbta_tod,2012,11,0,12,699.8424647734396
1661,Warren St @ Gaston St,False,not_mbta_tod,2319,12,0,9,695.0370685614043
1662,Warren St @ Intervale St,False,not_mbta_tod,2263,12,0,9,678.6199422634166
1663,Warren St @ Kearsarge Ave,False,not_mbta_tod,1863,13,0,12,669.2447049671704
1664,Warren St @ ML King Blvd,False,not_mbta_tod,2593,12,0,7,720.4493172240582
1665,Warren St @ Maywood St,False,not_mbta_tod,2607,10,0,7,714.4130098897074
1667,Warren St @ Moreland St,False,not_mbta_tod,2025,11,0,12,693.663448443027
1668,Warren St @ Quincy St,False,not_mbta_tod,2496,11,0,7,700.3592845751283
1669,Warren St @ Sunderland St,False,not_mbta_tod,2191,11,0,8,700.0172515628353
1670,Warren St @ Townsend St,False,not_mbta_tod,2483,11,0,7,708.8615170109651
1658,Warren St @ Walnut Ave,False,not_mbta_tod,2186,11,0,10,691.7816201718421
1671,Warren St @ Waumbeck St,False,not_mbta_tod,2318,13,0,9,693.0115572934228
1672,Warren St @ Waverly St,False,not_mbta_tod,2369,15,0,9,709.3818935921901
1666,Warren St @ Whiting St,False,not_mbta_tod,2195,11,0,10,698.3313410284876
1673,Warren St @ Winthrop St,False,not_mbta_tod,1788,5,0,27,583.9962716434142
1674,Warren St @ Woodbine St,False,not_mbta_tod,2513,14,0,9,744.2897533160074
1675,Warren St opp Waverly St,False,not_mbta_tod,2365,16,0,9,712.756620788846
